time,hy_grad,avg_flux,Sensor(-0.55m),Sensor(-0.45m),Sensor(-0.35m),Sensor(-0.25m),Sensor(-0.15m),Sensor(-0.05m)
4/28/2017 2:59,0.006037415,-0.006301487,-0.006822264,-0.006771508,-0.006695081,-0.006581401,-0.00630683,-0.004078013
4/28/2017 3:59,0.005918367,-0.00619816,-0.006710123,-0.006660211,-0.006585095,-0.00647347,-0.006203864,-0.004011729
4/28/2017 4:59,-0.004846939,0.00394738,0.004271939,0.004240663,0.004193831,0.004124089,0.003952899,0.002555745
4/28/2017 5:59,-0.014132653,0.012641104,0.01368148,0.01358124,0.01343072,0.0132064,0.01265726,0.00818354
4/28/2017 6:59,-0.013095238,0.011664089,0.01262461,0.01253188,0.01239273,0.01218538,0.01167827,0.007550345
4/28/2017 7:59,-0.016904762,0.015190436,0.01644121,0.01632066,0.01613953,0.01586944,0.01520895,0.009833131
4/28/2017 8:59,-0.012704082,0.011267603,0.01219608,0.0121063,0.01197157,0.01177078,0.01128046,0.007293031
4/28/2017 9:59,-0.010204082,0.008914247,0.009649481,0.009578103,0.009471132,0.009311836,0.008923556,0.005769188
4/28/2017 10:59,-0.009778912,0.008514338,0.009216759,0.009148525,0.009046223,0.008893874,0.00852295,0.005510417
4/28/2017 11:59,-0.003979592,0.003113064,0.003371701,0.003345775,0.003307342,0.003250542,0.003113913,0.002013112
4/28/2017 12:59,-0.003554422,0.002708307,0.002934002,0.002911098,0.00287724,0.002827361,0.002708135,0.001750905
4/28/2017 13:59,0.001479592,-0.002007099,-0.002170041,-0.002155702,-0.002133346,-0.002099046,-0.002012204,-0.001300486
4/28/2017 14:59,2.89E-03,-0.003324585,-0.003596795,-0.003571903,-0.003533616,-0.003475345,-0.00333001,-0.002151909
4/28/2017 15:59,0.008588435,-0.008680071,-0.009396448,-0.009328528,-0.009225204,-0.009069365,-0.00868695,-0.005613828
4/28/2017 16:59,0.014013605,-0.013831295,-0.01497558,-0.01486569,-0.01469904,-0.01444876,-0.01383916,-0.008944188
4/28/2017 17:59,0.017329932,-0.017013116,-0.01842213,-0.01828565,-0.01807918,-0.01777032,-0.01702169,-0.01100219
4/28/2017 18:59,0.009506803,-0.009613561,-0.01040964,-0.01033233,-0.01021547,-0.01004087,-0.009618929,-0.006217888
4/28/2017 19:59,0.015306122,-0.015139674,-0.01639362,-0.01627098,-0.01608627,-0.01581143,-0.0151485,-0.009793431
4/28/2017 20:59,0.013486395,-0.013420308,-0.01453131,-0.01442242,-0.01425869,-0.01401552,-0.01342924,-0.008682659
4/28/2017 21:59,0.00670068,-0.006974617,-0.007551891,-0.007495337,-0.007410249,-0.007283888,-0.006979485,-0.004512748
4/28/2017 22:59,0.003401361,-0.003831868,-0.004148776,-0.004117904,-0.004071273,-0.004001907,-0.003834823,-0.002479643
4/28/2017 23:59,0.002210884,-0.002705236,-0.002928554,-0.002907022,-0.002874308,-0.00282552,-0.0027078,-0.001751105
4/29/2017 0:59,-0.000153061,-0.000446243,-0.000482767,-0.000479609,-0.00047438,-0.000466312,-0.000446911,-0.000289234
4/29/2017 1:59,-0.008690476,0.007615944,0.008242965,0.008182091,0.008091214,0.007956209,0.007625635,0.004930379
4/29/2017 2:59,-0.002465986,0.001735582,0.001878811,0.001864579,0.001843708,0.001812916,0.001737504,0.001123077
4/29/2017 3:59,-0.011496599,0.010253243,0.01109722,0.01101561,0.01089347,0.01071166,0.01026632,0.006637531
4/29/2017 4:59,-0.016411565,0.014864197,0.01608748,0.01596953,0.01579264,0.01552902,0.01488327,0.009622588
4/29/2017 5:59,-0.01457483,0.013111805,0.0141911,0.01408701,0.01393089,0.01369819,0.0131283,0.008487738
4/29/2017 6:59,-0.010578231,0.009341499,0.01011098,0.01003655,0.009925065,0.009758974,0.009352595,0.006046362
4/29/2017 7:59,-0.015221088,0.013675592,0.0148012,0.01469289,0.01453018,0.01428736,0.01369273,0.008852626
4/29/2017 8:59,-0.004302721,0.003445139,0.00372994,0.003701911,0.003660268,0.003598446,0.003447987,0.002228768
4/29/2017 9:59,0.000102041,-0.000690324,-0.000745506,-0.000741031,-0.000733679,-0.000722278,-0.000693162,-0.000448651
4/29/2017 10:59,0.001122449,-0.001658036,-0.001793056,-0.001780858,-0.001761941,-0.001733295,-0.001661857,-0.001074656
4/29/2017 11:59,-0.004846939,0.003937317,0.00426261,0.004230824,0.004183271,0.004112493,0.003940565,0.002547847
4/29/2017 12:59,0.006207483,-0.006473423,-0.007006472,-0.006955905,-0.006879213,-0.006764038,-0.006480575,-0.00418869
4/29/2017 13:59,-0.002346939,0.001612295,0.00174655,0.00173296,0.001712847,0.001683207,0.001612247,0.001042565
4/29/2017 14:59,0.000612245,-0.001179389,-0.001275149,-0.001266697,-0.001253523,-0.00123332,-0.001182465,-0.000764224
4/29/2017 15:59,-0.006088435,0.005118393,0.005541566,0.005499977,0.005437767,0.005345527,0.00512248,0.003312437
4/29/2017 16:59,-0.00702381,0.005988584,0.006483814,0.00643507,0.006362192,0.006254204,0.005993291,0.003875539
4/29/2017 17:59,-0.016360544,0.014736211,0.0159508,0.01583301,0.015656,0.01539267,0.01475299,0.009540119
4/29/2017 18:59,-0.022193878,0.020137079,0.02179472,0.02163491,0.02139423,0.0210356,0.02016257,0.01303854
4/29/2017 19:59,-0.017261905,0.015524476,0.01680378,0.0166798,0.01649347,0.01621619,0.01554249,0.01005067
4/29/2017 20:59,-0.026394558,0.023992987,0.02596659,0.02577696,0.02549105,0.02506458,0.02402514,0.01553648
4/29/2017 21:59,-0.027993197,0.025430879,0.0275223,0.02732159,0.02701885,0.02656705,0.02546545,0.01646793
4/29/2017 22:59,-0.021666667,0.019505617,0.02111119,0.02095646,0.02072342,0.02037601,0.01953038,0.01262967
4/29/2017 23:59,-0.021326531,0.019159714,0.02073672,0.02058478,0.02035592,0.0200147,0.01918417,0.01240584
4/30/2017 0:59,-0.019370748,0.017329023,0.01875578,0.01861812,0.01841085,0.01810197,0.01735063,0.01122012
4/30/2017 1:59,-0.01744898,0.015535791,0.01681535,0.01669168,0.01650559,0.01622841,0.01555464,0.01005867
4/30/2017 2:59,-0.033588435,0.030375984,0.03285391,0.03262596,0.03227589,0.03174717,0.03044061,0.01969009
4/30/2017 3:59,-0.020510204,0.018287047,0.01979196,0.01964711,0.01942881,0.01910324,0.01831069,0.01184109
4/30/2017 4:59,-0.015595238,0.013742931,0.0148755,0.01476575,0.01460075,0.01435513,0.01375879,0.008897259
4/30/2017 5:59,-0.024744898,0.02213556,0.02395624,0.02378141,0.02351769,0.02312414,0.02216539,0.01433396
4/30/2017 6:59,-0.023452381,0.02092184,0.02264309,0.02247764,0.02222814,0.02185591,0.02094953,0.01354768
4/30/2017 7:59,-0.023520408,0.020965644,0.02269021,0.02252459,0.02227471,0.02190182,0.02099371,0.01357644
4/30/2017 8:59,-0.030255102,0.027094506,0.0292995,0.0290993,0.02878995,0.02832095,0.02715809,0.01756874
4/30/2017 9:59,-0.027142857,0.024202691,0.0261747,0.02599452,0.02571675,0.02529633,0.02425668,0.01569175
4/30/2017 10:59,-0.023044218,0.020431977,0.0221042,0.02194775,0.02170885,0.02134963,0.02046889,0.01324035
4/30/2017 11:59,-0.019438776,0.017135796,0.01854802,0.01841106,0.01820495,0.01789817,0.0171555,0.01109536
4/30/2017 12:59,-0.021802721,0.019276019,0.02085737,0.02070743,0.02047957,0.02013834,0.01930668,0.01248887
4/30/2017 13:59,-0.024727891,0.021933939,0.02372394,0.02355866,0.02330459,0.02292136,0.02197983,0.01422081
4/30/2017 14:59,-0.023554422,0.020826894,0.02252675,0.02236959,0.02212807,0.02176397,0.02087033,0.01350347
4/30/2017 15:59,-0.020493197,0.018039829,0.01951809,0.01937848,0.01916575,0.01884701,0.01807066,0.0116913
4/30/2017 16:59,-0.026360544,0.023348407,0.02524849,0.02507521,0.02480733,0.02440218,0.02340395,0.01514477
4/30/2017 17:59,-0.028622449,0.025384824,0.02744673,0.02726049,0.02697143,0.02653316,0.02544987,0.01646957
4/30/2017 18:59,-0.026479592,0.023422911,0.02532699,0.02515422,0.02488658,0.02448134,0.02348119,0.01519533
4/30/2017 19:59,-0.026445578,0.023370111,0.02526886,0.02509703,0.02483058,0.02442689,0.02342955,0.01516205
4/30/2017 20:59,-0.026037415,0.02297642,0.02484259,0.02467397,0.02441235,0.02401586,0.02303561,0.01490713
4/30/2017 21:59,-0.023333333,0.020519433,0.02218776,0.02203618,0.02180154,0.02144652,0.02057029,0.01331138
4/30/2017 22:59,-0.023928571,0.021045543,0.02275603,0.02260089,0.0223606,0.02199689,0.02109849,0.01365316
4/30/2017 23:59,-0.023554422,0.020700071,0.02238236,0.02222984,0.02199357,0.02163595,0.0207523,0.01342906
